date,site_no,Temperature (C),Discharge (cfs),Gage Height (ft)
2022-09-03 22:15:00,12189500,15.0,1560.0,3.33
2022-09-03 22:30:00,12189500,14.9,1560.0,3.33
2022-09-03 22:45:00,12189500,14.9,1560.0,3.33
2022-09-03 23:00:00,12189500,14.8,1560.0,3.33
2022-09-03 23:15:00,12189500,14.8,1560.0,3.33
2022-09-03 23:30:00,12189500,14.8,1560.0,3.33
2022-09-03 23:45:00,12189500,14.8,1570.0,3.34
2022-09-04 00:00:00,12189500,14.7,1570.0,3.34
2022-09-04 00:15:00,12189500,14.7,1570.0,3.34
2022-09-04 00:30:00,12189500,14.7,1580.0,3.35
2022-09-04 00:45:00,12189500,14.7,1590.0,3.36
2022-09-04 01:00:00,12189500,14.6,1590.0,3.36
2022-09-04 01:15:00,12189500,14.6,1600.0,3.37
2022-09-04 01:30:00,12189500,14.6,1610.0,3.38
2022-09-04 01:45:00,12189500,14.6,1610.0,3.38
2022-09-04 02:00:00,12189500,14.6,1620.0,3.39
2022-09-04 02:15:00,12189500,14.6,1620.0,3.39
2022-09-04 02:30:00,12189500,14.5,1630.0,3.4
2022-09-04 02:45:00,12189500,14.5,1630.0,3.4
2022-09-04 03:00:00,12189500,14.4,1650.0,3.41
2022-09-04 03:15:00,12189500,14.4,1650.0,3.41
2022-09-04 03:30:00,12189500,14.3,1650.0,3.41
2022-09-04 03:45:00,12189500,14.3,1660.0,3.42
2022-09-04 04:00:00,12189500,14.2,1660.0,3.42
2022-09-04 04:15:00,12189500,14.2,1660.0,3.42
2022-09-04 04:30:00,12189500,14.1,1660.0,3.42
2022-09-04 04:45:00,12189500,14.1,1660.0,3.42
2022-09-04 05:00:00,12189500,14.0,1660.0,3.42
2022-09-04 05:15:00,12189500,13.9,1660.0,3.42
2022-09-04 05:30:00,12189500,13.9,1660.0,3.42
2022-09-04 05:45:00,12189500,13.8,1650.0,3.41
2022-09-04 06:00:00,12189500,13.7,1650.0,3.41
2022-09-04 06:15:00,12189500,13.7,1650.0,3.41
2022-09-04 06:30:00,12189500,13.6,1650.0,3.41
2022-09-04 06:45:00,12189500,13.6,1650.0,3.41
2022-09-04 07:00:00,12189500,13.6,1630.0,3.4
2022-09-04 07:15:00,12189500,13.6,1630.0,3.4
2022-09-04 07:30:00,12189500,13.6,1630.0,3.4
2022-09-04 07:45:00,12189500,13.6,1630.0,3.4
2022-09-04 08:00:00,12189500,13.6,1630.0,3.4
2022-09-04 08:15:00,12189500,13.6,1620.0,3.39
2022-09-04 08:30:00,12189500,13.7,1620.0,3.39
2022-09-04 08:45:00,12189500,13.8,1620.0,3.39
2022-09-04 09:00:00,12189500,13.8,1610.0,3.38
2022-09-04 09:15:00,12189500,13.9,1610.0,3.38
2022-09-04 09:30:00,12189500,14.0,1610.0,3.38
2022-09-04 09:45:00,12189500,14.0,1600.0,3.37
2022-09-04 10:00:00,12189500,14.0,1600.0,3.37
2022-09-04 10:15:00,12189500,14.0,1590.0,3.36
2022-09-04 10:30:00,12189500,13.9,1590.0,3.36
2022-09-04 10:45:00,12189500,13.9,1590.0,3.36
2022-09-04 11:00:00,12189500,14.0,1580.0,3.35
2022-09-04 11:15:00,12189500,14.1,1580.0,3.35
2022-09-04 11:30:00,12189500,14.1,1570.0,3.34
2022-09-04 11:45:00,12189500,14.2,1570.0,3.34
2022-09-04 12:00:00,12189500,14.2,1570.0,3.34
2022-09-04 12:15:00,12189500,14.3,1560.0,3.33
2022-09-04 12:30:00,12189500,14.4,1560.0,3.33
2022-09-04 12:45:00,12189500,14.5,1560.0,3.33
2022-09-04 13:00:00,12189500,14.5,1550.0,3.32
2022-09-04 13:15:00,12189500,14.6,1550.0,3.32
2022-09-04 13:30:00,12189500,14.6,1550.0,3.32
2022-09-04 13:45:00,12189500,14.6,1540.0,3.31
2022-09-04 14:00:00,12189500,14.7,1540.0,3.31
2022-09-04 14:15:00,12189500,14.7,1540.0,3.31
2022-09-04 14:30:00,12189500,14.7,1530.0,3.3
2022-09-04 14:45:00,12189500,14.7,1530.0,3.3
2022-09-04 15:00:00,12189500,14.7,1530.0,3.3
2022-09-04 15:15:00,12189500,14.7,1520.0,3.29
2022-09-04 15:30:00,12189500,14.7,1520.0,3.29
2022-09-04 15:45:00,12189500,14.7,1520.0,3.29
2022-09-04 16:00:00,12189500,14.7,1510.0,3.28
2022-09-04 16:15:00,12189500,14.7,1510.0,3.28
2022-09-04 16:30:00,12189500,14.7,1500.0,3.27
2022-09-04 16:45:00,12189500,14.7,1500.0,3.27
2022-09-04 17:00:00,12189500,14.6,1500.0,3.27
2022-09-04 17:15:00,12189500,14.6,1500.0,3.27
2022-09-04 17:30:00,12189500,14.6,1490.0,3.26
2022-09-04 17:45:00,12189500,14.6,1490.0,3.26
2022-09-04 18:00:00,12189500,14.6,1480.0,3.25
2022-09-04 18:15:00,12189500,14.6,1480.0,3.25
2022-09-04 18:30:00,12189500,14.6,1480.0,3.25
2022-09-04 18:45:00,12189500,14.6,1480.0,3.25
2022-09-04 19:00:00,12189500,14.6,1480.0,3.25
2022-09-04 19:15:00,12189500,14.6,1470.0,3.24
2022-09-04 19:30:00,12189500,14.6,1470.0,3.24
2022-09-04 19:45:00,12189500,14.6,1470.0,3.24
2022-09-04 20:00:00,12189500,14.6,1470.0,3.24
2022-09-04 20:15:00,12189500,14.6,1470.0,3.24
2022-09-04 20:30:00,12189500,14.5,1470.0,3.24
2022-09-04 20:45:00,12189500,14.5,1470.0,3.24
2022-09-04 21:00:00,12189500,14.5,1470.0,3.24
2022-09-04 21:15:00,12189500,14.5,1470.0,3.24
2022-09-04 21:30:00,12189500,14.4,1480.0,3.25
2022-09-04 21:45:00,12189500,14.4,1490.0,3.26
2022-09-04 22:00:00,12189500,14.4,1490.0,3.26
2022-09-04 22:15:00,12189500,14.4,1500.0,3.27
2022-09-04 22:30:00,12189500,14.4,1500.0,3.27
2022-09-04 22:45:00,12189500,14.4,1500.0,3.27
2022-09-04 23:00:00,12189500,14.4,1500.0,3.27
2022-09-04 23:15:00,12189500,14.4,1510.0,3.28
2022-09-04 23:30:00,12189500,14.4,1520.0,3.29
2022-09-04 23:45:00,12189500,14.4,1520.0,3.29
2022-09-05 00:00:00,12189500,14.4,1530.0,3.3
2022-09-05 00:15:00,12189500,14.4,1530.0,3.3
2022-09-05 00:30:00,12189500,14.4,1530.0,3.3
2022-09-05 00:45:00,12189500,14.4,1540.0,3.31
2022-09-05 01:00:00,12189500,14.4,1540.0,3.31
2022-09-05 01:15:00,12189500,14.4,1550.0,3.32
2022-09-05 01:30:00,12189500,14.4,1550.0,3.32
2022-09-05 01:45:00,12189500,14.4,1550.0,3.32
2022-09-05 02:00:00,12189500,14.4,1550.0,3.32
2022-09-05 02:15:00,12189500,14.4,1560.0,3.33
2022-09-05 02:30:00,12189500,14.4,1550.0,3.32
2022-09-05 02:45:00,12189500,14.3,1550.0,3.32
2022-09-05 03:00:00,12189500,14.3,1560.0,3.33
2022-09-05 03:15:00,12189500,14.2,1560.0,3.33
2022-09-05 03:30:00,12189500,14.2,1560.0,3.33
2022-09-05 03:45:00,12189500,14.2,1560.0,3.33
2022-09-05 04:00:00,12189500,14.2,1570.0,3.34
2022-09-05 04:15:00,12189500,14.1,1570.0,3.34
2022-09-05 04:30:00,12189500,14.1,1570.0,3.34
2022-09-05 04:45:00,12189500,14.0,1570.0,3.34
2022-09-05 05:00:00,12189500,14.0,1580.0,3.35
2022-09-05 05:15:00,12189500,13.9,1580.0,3.35
2022-09-05 05:30:00,12189500,13.9,1580.0,3.35
2022-09-05 05:45:00,12189500,13.8,1580.0,3.35
2022-09-05 06:00:00,12189500,13.8,1580.0,3.35
2022-09-05 06:15:00,12189500,13.8,1580.0,3.35
2022-09-05 06:30:00,12189500,13.7,1580.0,3.35
2022-09-05 06:45:00,12189500,13.7,1590.0,3.36
2022-09-05 07:00:00,12189500,13.6,1590.0,3.36
2022-09-05 07:15:00,12189500,13.6,1600.0,3.37
2022-09-05 07:30:00,12189500,13.5,1600.0,3.37
2022-09-05 07:45:00,12189500,13.5,1610.0,3.38
2022-09-05 08:00:00,12189500,13.5,1620.0,3.39
2022-09-05 08:15:00,12189500,13.5,1620.0,3.39
2022-09-05 08:30:00,12189500,13.6,1630.0,3.4
2022-09-05 08:45:00,12189500,13.6,1630.0,3.4
2022-09-05 09:00:00,12189500,13.7,1650.0,3.41
2022-09-05 09:15:00,12189500,13.9,1660.0,3.42
2022-09-05 09:30:00,12189500,14.0,1660.0,3.42
2022-09-05 09:45:00,12189500,14.0,1670.0,3.43
2022-09-05 10:00:00,12189500,14.1,1670.0,3.43
2022-09-05 10:15:00,12189500,14.2,1680.0,3.44
2022-09-05 10:30:00,12189500,14.3,1680.0,3.44
2022-09-05 10:45:00,12189500,14.4,1680.0,3.44
2022-09-05 11:00:00,12189500,14.5,1680.0,3.44
2022-09-05 11:15:00,12189500,14.6,1690.0,3.45
2022-09-05 11:30:00,12189500,14.7,1690.0,3.45
2022-09-05 11:45:00,12189500,14.8,1690.0,3.45
2022-09-05 12:00:00,12189500,14.9,1690.0,3.45
2022-09-05 12:15:00,12189500,15.0,1690.0,3.45
2022-09-05 12:30:00,12189500,15.1,1690.0,3.45
2022-09-05 12:45:00,12189500,15.2,1680.0,3.44
2022-09-05 13:00:00,12189500,15.3,1680.0,3.44
2022-09-05 13:15:00,12189500,15.4,1670.0,3.43
2022-09-05 13:30:00,12189500,15.5,1670.0,3.43
2022-09-05 13:45:00,12189500,15.6,1670.0,3.43
2022-09-05 14:00:00,12189500,15.7,1670.0,3.43
2022-09-05 14:15:00,12189500,15.7,1660.0,3.42
2022-09-05 14:30:00,12189500,15.8,1660.0,3.42
2022-09-05 14:45:00,12189500,15.9,1650.0,3.41
2022-09-05 15:00:00,12189500,16.0,1650.0,3.41
2022-09-05 15:15:00,12189500,16.0,1650.0,3.41
2022-09-05 15:30:00,12189500,16.1,1630.0,3.4
2022-09-05 15:45:00,12189500,16.2,1630.0,3.4
2022-09-05 16:00:00,12189500,16.2,1630.0,3.4
2022-09-05 16:15:00,12189500,16.3,1620.0,3.39
2022-09-05 16:30:00,12189500,16.3,1620.0,3.39
2022-09-05 16:45:00,12189500,16.4,1610.0,3.38
2022-09-05 17:00:00,12189500,16.4,1610.0,3.38
2022-09-05 17:15:00,12189500,16.4,1600.0,3.37
2022-09-05 17:30:00,12189500,16.4,1600.0,3.37
2022-09-05 17:45:00,12189500,16.4,1600.0,3.37
2022-09-05 18:00:00,12189500,16.4,1590.0,3.36
2022-09-05 18:15:00,12189500,16.3,1590.0,3.36
2022-09-05 18:30:00,12189500,16.3,1580.0,3.35
2022-09-05 18:45:00,12189500,16.2,1580.0,3.35
2022-09-05 19:00:00,12189500,16.2,1580.0,3.35
2022-09-05 19:15:00,12189500,16.1,1570.0,3.34
2022-09-05 19:30:00,12189500,16.1,1570.0,3.34
2022-09-05 19:45:00,12189500,16.0,1560.0,3.33
2022-09-05 20:00:00,12189500,15.9,1560.0,3.33
2022-09-05 20:15:00,12189500,15.9,1550.0,3.32
2022-09-05 20:30:00,12189500,15.8,1550.0,3.32
2022-09-05 20:45:00,12189500,15.8,1540.0,3.31
2022-09-05 21:00:00,12189500,15.7,1540.0,3.31
2022-09-05 21:15:00,12189500,15.6,1540.0,3.31
2022-09-05 21:30:00,12189500,15.6,1540.0,3.31
2022-09-05 21:45:00,12189500,15.5,1530.0,3.3
2022-09-05 22:00:00,12189500,15.4,1530.0,3.3
2022-09-05 22:15:00,12189500,15.4,1530.0,3.3
2022-09-05 22:30:00,12189500,15.3,1530.0,3.3
2022-09-05 22:45:00,12189500,15.2,1530.0,3.3
2022-09-05 23:00:00,12189500,15.2,1530.0,3.3
2022-09-05 23:15:00,12189500,15.1,1530.0,3.3
2022-09-05 23:30:00,12189500,15.0,1530.0,3.3
2022-09-05 23:45:00,12189500,15.0,1530.0,3.3
2022-09-06 00:00:00,12189500,14.9,1530.0,3.3
2022-09-06 00:15:00,12189500,14.8,1540.0,3.31
2022-09-06 00:30:00,12189500,14.8,1540.0,3.31
2022-09-06 00:45:00,12189500,14.7,1540.0,3.31
2022-09-06 01:00:00,12189500,14.6,1540.0,3.31
2022-09-06 01:15:00,12189500,14.6,1540.0,3.31
2022-09-06 01:30:00,12189500,14.5,1540.0,3.31
2022-09-06 01:45:00,12189500,14.4,1540.0,3.31
2022-09-06 02:00:00,12189500,14.4,1540.0,3.31
2022-09-06 02:15:00,12189500,14.3,1550.0,3.32
2022-09-06 02:30:00,12189500,14.2,1550.0,3.32
2022-09-06 02:45:00,12189500,14.1,1550.0,3.32
2022-09-06 03:00:00,12189500,14.0,1550.0,3.32
2022-09-06 03:15:00,12189500,14.0,1550.0,3.32
2022-09-06 03:30:00,12189500,13.9,1550.0,3.32
2022-09-06 03:45:00,12189500,13.8,1540.0,3.31
2022-09-06 04:00:00,12189500,13.7,1550.0,3.32
2022-09-06 04:15:00,12189500,13.6,1540.0,3.31
2022-09-06 04:30:00,12189500,13.6,1540.0,3.31
2022-09-06 04:45:00,12189500,13.5,1540.0,3.31
2022-09-06 05:00:00,12189500,13.4,1540.0,3.31
2022-09-06 05:15:00,12189500,13.3,1540.0,3.31
2022-09-06 05:30:00,12189500,13.2,1530.0,3.3
2022-09-06 05:45:00,12189500,13.1,1530.0,3.3
2022-09-06 06:00:00,12189500,13.1,1530.0,3.3
2022-09-06 06:15:00,12189500,13.0,1520.0,3.29
2022-09-06 06:30:00,12189500,12.9,1520.0,3.29
2022-09-06 06:45:00,12189500,12.9,1520.0,3.29
2022-09-06 07:00:00,12189500,12.8,1520.0,3.29
2022-09-06 07:15:00,12189500,12.8,1510.0,3.28
2022-09-06 07:30:00,12189500,12.7,1510.0,3.28
2022-09-06 07:45:00,12189500,12.7,1510.0,3.28
2022-09-06 08:00:00,12189500,12.7,1500.0,3.27
2022-09-06 08:15:00,12189500,12.7,1500.0,3.27
2022-09-06 08:30:00,12189500,12.8,1500.0,3.27
2022-09-06 08:45:00,12189500,12.8,1500.0,3.27
2022-09-06 09:00:00,12189500,12.9,1490.0,3.26
2022-09-06 09:15:00,12189500,13.0,1490.0,3.26
2022-09-06 09:30:00,12189500,13.0,1490.0,3.26
2022-09-06 09:45:00,12189500,13.1,1480.0,3.25
2022-09-06 10:00:00,12189500,13.2,1480.0,3.25
2022-09-06 10:15:00,12189500,13.3,1480.0,3.25
2022-09-06 10:30:00,12189500,13.4,1480.0,3.25
2022-09-06 10:45:00,12189500,13.6,1470.0,3.24
2022-09-06 11:00:00,12189500,13.7,1470.0,3.24
2022-09-06 11:15:00,12189500,13.8,1470.0,3.24
2022-09-06 11:30:00,12189500,13.9,1460.0,3.23
2022-09-06 11:45:00,12189500,14.0,1460.0,3.23
2022-09-06 12:00:00,12189500,14.1,1450.0,3.22
2022-09-06 12:15:00,12189500,14.2,1450.0,3.22
2022-09-06 12:30:00,12189500,14.4,1450.0,3.22
2022-09-06 12:45:00,12189500,14.5,1450.0,3.22
2022-09-06 13:00:00,12189500,14.6,1440.0,3.21
2022-09-06 13:15:00,12189500,14.7,1440.0,3.21
2022-09-06 13:30:00,12189500,14.8,1440.0,3.21
2022-09-06 13:45:00,12189500,14.9,1440.0,3.21
2022-09-06 14:00:00,12189500,15.0,1440.0,3.21
2022-09-06 14:15:00,12189500,15.0,1430.0,3.2
2022-09-06 14:30:00,12189500,15.1,1430.0,3.2
2022-09-06 14:45:00,12189500,15.2,1420.0,3.19
2022-09-06 15:00:00,12189500,15.3,1420.0,3.19
2022-09-06 15:15:00,12189500,15.3,1420.0,3.19
2022-09-06 15:30:00,12189500,15.4,1420.0,3.19
2022-09-06 15:45:00,12189500,15.5,1410.0,3.18
2022-09-06 16:00:00,12189500,15.6,1410.0,3.18
2022-09-06 16:15:00,12189500,15.6,1410.0,3.18
2022-09-06 16:30:00,12189500,15.7,1410.0,3.18
2022-09-06 16:45:00,12189500,15.7,1410.0,3.18
2022-09-06 17:00:00,12189500,15.8,1400.0,3.17
2022-09-06 17:15:00,12189500,15.8,1400.0,3.17
2022-09-06 17:30:00,12189500,15.8,1400.0,3.17
2022-09-06 17:45:00,12189500,15.8,1390.0,3.16
2022-09-06 18:00:00,12189500,15.8,1390.0,3.16
2022-09-06 18:15:00,12189500,15.8,1390.0,3.16
2022-09-06 18:30:00,12189500,15.8,1390.0,3.16
2022-09-06 18:45:00,12189500,15.7,1380.0,3.15
2022-09-06 19:00:00,12189500,15.7,1380.0,3.15
2022-09-06 19:15:00,12189500,15.6,1380.0,3.15
2022-09-06 19:30:00,12189500,15.6,1380.0,3.15
2022-09-06 19:45:00,12189500,15.6,1370.0,3.14
2022-09-06 20:00:00,12189500,15.5,1370.0,3.14
2022-09-06 20:15:00,12189500,15.4,1370.0,3.14
2022-09-06 20:30:00,12189500,15.4,1370.0,3.14
2022-09-06 20:45:00,12189500,15.3,1370.0,3.14
2022-09-06 21:00:00,12189500,15.2,1370.0,3.14
2022-09-06 21:15:00,12189500,15.2,1360.0,3.13
2022-09-06 21:30:00,12189500,15.1,1370.0,3.14
2022-09-06 21:45:00,12189500,15.0,1370.0,3.14
2022-09-06 22:00:00,12189500,15.0,1370.0,3.14
2022-09-06 22:15:00,12189500,14.9,1370.0,3.14
2022-09-06 22:30:00,12189500,14.8,1370.0,3.14
2022-09-06 22:45:00,12189500,14.8,1380.0,3.15
2022-09-06 23:00:00,12189500,14.7,1380.0,3.15
2022-09-06 23:15:00,12189500,14.7,1390.0,3.16
2022-09-06 23:30:00,12189500,14.6,1400.0,3.17
2022-09-06 23:45:00,12189500,14.6,1400.0,3.17
2022-09-07 00:00:00,12189500,14.5,1410.0,3.18
2022-09-07 00:15:00,12189500,14.5,1410.0,3.18
2022-09-07 00:30:00,12189500,14.4,1420.0,3.19
2022-09-07 00:45:00,12189500,14.4,1420.0,3.19
2022-09-07 01:00:00,12189500,14.4,1430.0,3.2
2022-09-07 01:15:00,12189500,14.3,1440.0,3.21
2022-09-07 01:30:00,12189500,14.3,1450.0,3.22
2022-09-07 01:45:00,12189500,14.2,1450.0,3.22
2022-09-07 02:00:00,12189500,14.2,1460.0,3.23
2022-09-07 02:15:00,12189500,14.1,1460.0,3.23
2022-09-07 02:30:00,12189500,14.1,1470.0,3.24
2022-09-07 02:45:00,12189500,14.0,1470.0,3.24
2022-09-07 03:00:00,12189500,14.0,1480.0,3.25
2022-09-07 03:15:00,12189500,13.9,1480.0,3.25
2022-09-07 03:30:00,12189500,13.8,1490.0,3.26
2022-09-07 03:45:00,12189500,13.8,1490.0,3.26
2022-09-07 04:00:00,12189500,13.7,1490.0,3.26
2022-09-07 04:15:00,12189500,13.7,1490.0,3.26
2022-09-07 04:30:00,12189500,13.6,1500.0,3.27
2022-09-07 04:45:00,12189500,13.5,1500.0,3.27
2022-09-07 05:00:00,12189500,13.5,1500.0,3.27
2022-09-07 05:15:00,12189500,13.4,1500.0,3.27
2022-09-07 05:30:00,12189500,13.3,1500.0,3.27
2022-09-07 05:45:00,12189500,13.3,1500.0,3.27
2022-09-07 06:00:00,12189500,13.2,1490.0,3.26
2022-09-07 06:15:00,12189500,13.1,1500.0,3.27
2022-09-07 06:30:00,12189500,13.1,1490.0,3.26
2022-09-07 06:45:00,12189500,13.0,1490.0,3.26
2022-09-07 07:00:00,12189500,13.0,1490.0,3.26
2022-09-07 07:15:00,12189500,13.0,1490.0,3.26
2022-09-07 07:30:00,12189500,13.0,1490.0,3.26
2022-09-07 07:45:00,12189500,13.0,1480.0,3.25
2022-09-07 08:00:00,12189500,13.0,1480.0,3.25
2022-09-07 08:15:00,12189500,13.0,1480.0,3.25
2022-09-07 08:30:00,12189500,13.1,1480.0,3.25
2022-09-07 08:45:00,12189500,13.1,1470.0,3.24
2022-09-07 09:00:00,12189500,13.2,1470.0,3.24
2022-09-07 09:15:00,12189500,13.3,1470.0,3.24
2022-09-07 09:30:00,12189500,13.3,1470.0,3.24
2022-09-07 09:45:00,12189500,13.4,1460.0,3.23
2022-09-07 10:00:00,12189500,13.5,1460.0,3.23
2022-09-07 10:15:00,12189500,13.6,1460.0,3.23
2022-09-07 10:30:00,12189500,13.8,1450.0,3.22
2022-09-07 10:45:00,12189500,13.9,1450.0,3.22
2022-09-07 11:00:00,12189500,14.0,1450.0,3.22
2022-09-07 11:15:00,12189500,14.1,1450.0,3.22
2022-09-07 11:30:00,12189500,14.2,1440.0,3.21
2022-09-07 11:45:00,12189500,14.3,1440.0,3.21
2022-09-07 12:00:00,12189500,14.4,1440.0,3.21
2022-09-07 12:15:00,12189500,14.6,1430.0,3.2
2022-09-07 12:30:00,12189500,14.7,1430.0,3.2
2022-09-07 12:45:00,12189500,14.8,1420.0,3.19
2022-09-07 13:00:00,12189500,14.9,1430.0,3.2
2022-09-07 13:15:00,12189500,15.0,1420.0,3.19
2022-09-07 13:30:00,12189500,15.1,1420.0,3.19
2022-09-07 13:45:00,12189500,15.2,1410.0,3.18
2022-09-07 14:00:00,12189500,15.3,1410.0,3.18
2022-09-07 14:15:00,12189500,15.4,1410.0,3.18
2022-09-07 14:30:00,12189500,15.5,1400.0,3.17
2022-09-07 14:45:00,12189500,15.5,1400.0,3.17
2022-09-07 15:00:00,12189500,15.6,1400.0,3.17
2022-09-07 15:15:00,12189500,15.6,1400.0,3.17
2022-09-07 15:30:00,12189500,15.6,1390.0,3.16
2022-09-07 15:45:00,12189500,15.7,1390.0,3.16
2022-09-07 16:00:00,12189500,15.8,1390.0,3.16
2022-09-07 16:15:00,12189500,15.8,1390.0,3.16
2022-09-07 16:30:00,12189500,15.9,1380.0,3.15
2022-09-07 16:45:00,12189500,15.9,1380.0,3.15
2022-09-07 17:00:00,12189500,16.0,1380.0,3.15
2022-09-07 17:15:00,12189500,16.0,1380.0,3.15
2022-09-07 17:30:00,12189500,16.0,1380.0,3.15
2022-09-07 17:45:00,12189500,16.0,1380.0,3.15
2022-09-07 18:00:00,12189500,15.9,1370.0,3.14
2022-09-07 18:15:00,12189500,15.9,1370.0,3.14
2022-09-07 18:30:00,12189500,15.8,1370.0,3.14
2022-09-07 18:45:00,12189500,15.8,1370.0,3.14
2022-09-07 19:00:00,12189500,15.7,1360.0,3.13
2022-09-07 19:15:00,12189500,15.7,1360.0,3.13
2022-09-07 19:30:00,12189500,15.6,1360.0,3.13
2022-09-07 19:45:00,12189500,15.5,1360.0,3.13
2022-09-07 20:00:00,12189500,15.4,1360.0,3.13
2022-09-07 20:15:00,12189500,15.4,1360.0,3.13
2022-09-07 20:30:00,12189500,15.3,1350.0,3.12
2022-09-07 20:45:00,12189500,15.2,1350.0,3.12
2022-09-07 21:00:00,12189500,15.1,1350.0,3.12
2022-09-07 21:15:00,12189500,15.0,1350.0,3.12
2022-09-07 21:30:00,12189500,14.9,1350.0,3.12
2022-09-07 21:45:00,12189500,14.9,1340.0,3.11
2022-09-07 22:00:00,12189500,14.8,1340.0,3.11
2022-09-07 22:15:00,12189500,14.7,1350.0,3.12
2022-09-07 22:30:00,12189500,14.6,1350.0,3.12
2022-09-07 22:45:00,12189500,14.5,1350.0,3.12
2022-09-07 23:00:00,12189500,14.4,1360.0,3.13
2022-09-07 23:15:00,12189500,14.4,1360.0,3.13
2022-09-07 23:30:00,12189500,14.3,1370.0,3.14
2022-09-07 23:45:00,12189500,14.2,1370.0,3.14
2022-09-08 00:00:00,12189500,14.2,1380.0,3.15
2022-09-08 00:15:00,12189500,14.1,1390.0,3.16
2022-09-08 00:30:00,12189500,14.0,1390.0,3.16
2022-09-08 00:45:00,12189500,14.0,1400.0,3.17
2022-09-08 01:00:00,12189500,13.9,1410.0,3.18
2022-09-08 01:15:00,12189500,13.8,1410.0,3.18
2022-09-08 01:30:00,12189500,13.8,1420.0,3.19
2022-09-08 01:45:00,12189500,13.7,1430.0,3.2
2022-09-08 02:00:00,12189500,13.6,1430.0,3.2
2022-09-08 02:15:00,12189500,13.6,1430.0,3.2
2022-09-08 02:30:00,12189500,13.5,1440.0,3.21
2022-09-08 02:45:00,12189500,13.4,1440.0,3.21
2022-09-08 03:00:00,12189500,13.3,1440.0,3.21
2022-09-08 03:15:00,12189500,13.3,1450.0,3.22
2022-09-08 03:30:00,12189500,13.2,1450.0,3.22
2022-09-08 03:45:00,12189500,13.1,1450.0,3.22
2022-09-08 04:00:00,12189500,13.0,1450.0,3.22
2022-09-08 04:15:00,12189500,12.9,1450.0,3.22
2022-09-08 04:30:00,12189500,12.8,1450.0,3.22
2022-09-08 04:45:00,12189500,12.7,1450.0,3.22
2022-09-08 05:00:00,12189500,12.7,1450.0,3.22
2022-09-08 05:15:00,12189500,12.6,1450.0,3.22
2022-09-08 05:30:00,12189500,12.5,1450.0,3.22
2022-09-08 05:45:00,12189500,12.4,1450.0,3.22
2022-09-08 06:00:00,12189500,12.3,1440.0,3.21
2022-09-08 06:15:00,12189500,12.2,1440.0,3.21
2022-09-08 06:30:00,12189500,12.2,1440.0,3.21
2022-09-08 06:45:00,12189500,12.1,1440.0,3.21
2022-09-08 07:00:00,12189500,12.0,1440.0,3.21
2022-09-08 07:15:00,12189500,11.9,1440.0,3.21
2022-09-08 07:30:00,12189500,11.9,1430.0,3.2
2022-09-08 07:45:00,12189500,11.9,1430.0,3.2
2022-09-08 08:00:00,12189500,11.9,1430.0,3.2
2022-09-08 08:15:00,12189500,11.9,1420.0,3.19
2022-09-08 08:30:00,12189500,11.9,1420.0,3.19
2022-09-08 08:45:00,12189500,12.0,1410.0,3.18
2022-09-08 09:00:00,12189500,12.0,1410.0,3.18
2022-09-08 09:15:00,12189500,12.0,1410.0,3.18
2022-09-08 09:30:00,12189500,12.1,1410.0,3.18
2022-09-08 09:45:00,12189500,12.1,1400.0,3.17
2022-09-08 10:00:00,12189500,12.2,1400.0,3.17
2022-09-08 10:15:00,12189500,12.3,1390.0,3.16
2022-09-08 10:30:00,12189500,12.4,1390.0,3.16
2022-09-08 10:45:00,12189500,12.5,1390.0,3.16
2022-09-08 11:00:00,12189500,12.6,1380.0,3.15
2022-09-08 11:15:00,12189500,12.6,1380.0,3.15
2022-09-08 11:30:00,12189500,12.7,1380.0,3.15
2022-09-08 11:45:00,12189500,12.8,1370.0,3.14
2022-09-08 12:00:00,12189500,13.0,1370.0,3.14
2022-09-08 12:15:00,12189500,13.1,1370.0,3.14
2022-09-08 12:30:00,12189500,13.2,1360.0,3.13
2022-09-08 12:45:00,12189500,13.3,1360.0,3.13
2022-09-08 13:00:00,12189500,13.4,1360.0,3.13
2022-09-08 13:15:00,12189500,13.5,1350.0,3.12
2022-09-08 13:30:00,12189500,13.6,1350.0,3.12
2022-09-08 13:45:00,12189500,13.6,1350.0,3.12
2022-09-08 14:00:00,12189500,13.7,1340.0,3.11
2022-09-08 14:15:00,12189500,13.8,1340.0,3.11
2022-09-08 14:30:00,12189500,13.8,1330.0,3.1
2022-09-08 14:45:00,12189500,13.9,1330.0,3.1
2022-09-08 15:00:00,12189500,14.0,1330.0,3.1
2022-09-08 15:15:00,12189500,14.1,1330.0,3.1
2022-09-08 15:30:00,12189500,14.1,1320.0,3.09
2022-09-08 15:45:00,12189500,14.2,1320.0,3.09
2022-09-08 16:00:00,12189500,14.3,1320.0,3.09
2022-09-08 16:15:00,12189500,14.3,1310.0,3.08
2022-09-08 16:30:00,12189500,14.4,1310.0,3.08
2022-09-08 16:45:00,12189500,14.4,1310.0,3.08
2022-09-08 17:00:00,12189500,14.5,1310.0,3.08
2022-09-08 17:15:00,12189500,14.5,1300.0,3.07
2022-09-08 17:30:00,12189500,14.5,1300.0,3.07
2022-09-08 17:45:00,12189500,14.5,1300.0,3.07
2022-09-08 18:00:00,12189500,14.5,1300.0,3.07
2022-09-08 18:15:00,12189500,14.5,1290.0,3.06
