date,site_no,Discharge (cfs),Gage Height (ft)
2021-01-06 14:15:00,12193400,5700.0,5.52
2021-01-06 14:30:00,12193400,5720.0,5.53
2021-01-06 14:45:00,12193400,5720.0,5.53
2021-01-06 15:00:00,12193400,5740.0,5.54
2021-01-06 15:15:00,12193400,5700.0,5.52
2021-01-06 15:30:00,12193400,5720.0,5.53
2021-01-06 15:45:00,12193400,5720.0,5.53
2021-01-06 16:00:00,12193400,5720.0,5.53
2021-01-06 16:15:00,12193400,5740.0,5.54
2021-01-06 16:30:00,12193400,5700.0,5.52
2021-01-06 16:45:00,12193400,5720.0,5.53
2021-01-06 17:00:00,12193400,5700.0,5.52
2021-01-06 17:15:00,12193400,5720.0,5.53
2021-01-06 17:30:00,12193400,5720.0,5.53
2021-01-06 17:45:00,12193400,5720.0,5.53
2021-01-06 18:00:00,12193400,5720.0,5.53
2021-01-06 18:15:00,12193400,5720.0,5.53
2021-01-06 18:30:00,12193400,5700.0,5.52
2021-01-06 18:45:00,12193400,5700.0,5.52
2021-01-06 19:00:00,12193400,5720.0,5.53
2021-01-06 19:15:00,12193400,5720.0,5.53
2021-01-06 19:30:00,12193400,5700.0,5.52
2021-01-06 19:45:00,12193400,5700.0,5.52
2021-01-06 20:00:00,12193400,5720.0,5.53
2021-01-06 20:15:00,12193400,5700.0,5.52
2021-01-06 20:30:00,12193400,5660.0,5.5
2021-01-06 20:45:00,12193400,5740.0,5.54
2021-01-06 21:00:00,12193400,5720.0,5.53
2021-01-06 21:15:00,12193400,5720.0,5.53
2021-01-06 21:30:00,12193400,5700.0,5.52
2021-01-06 21:45:00,12193400,5720.0,5.53
2021-01-06 22:00:00,12193400,5700.0,5.52
2021-01-06 22:15:00,12193400,5680.0,5.51
2021-01-06 22:30:00,12193400,5720.0,5.53
2021-01-06 22:45:00,12193400,5760.0,5.55
2021-01-06 23:00:00,12193400,5720.0,5.53
2021-01-06 23:15:00,12193400,5700.0,5.52
2021-01-06 23:30:00,12193400,5660.0,5.5
2021-01-06 23:45:00,12193400,5700.0,5.52
2021-01-07 00:00:00,12193400,5680.0,5.51
2021-01-07 00:15:00,12193400,5680.0,5.51
2021-01-07 00:30:00,12193400,5720.0,5.53
2021-01-07 00:45:00,12193400,5720.0,5.53
2021-01-07 01:00:00,12193400,5720.0,5.53
2021-01-07 01:15:00,12193400,5700.0,5.52
2021-01-07 01:30:00,12193400,5700.0,5.52
2021-01-07 01:45:00,12193400,5740.0,5.54
2021-01-07 02:00:00,12193400,5740.0,5.54
2021-01-07 02:15:00,12193400,5700.0,5.52
2021-01-07 02:30:00,12193400,5700.0,5.52
2021-01-07 02:45:00,12193400,5700.0,5.52
2021-01-07 03:00:00,12193400,5740.0,5.54
2021-01-07 03:15:00,12193400,5740.0,5.54
2021-01-07 03:30:00,12193400,5700.0,5.52
2021-01-07 03:45:00,12193400,5700.0,5.52
2021-01-07 04:00:00,12193400,5700.0,5.52
2021-01-07 04:15:00,12193400,5720.0,5.53
2021-01-07 04:30:00,12193400,5740.0,5.54
2021-01-07 04:45:00,12193400,5680.0,5.51
2021-01-07 05:00:00,12193400,5700.0,5.52
2021-01-07 05:15:00,12193400,5700.0,5.52
2021-01-07 05:30:00,12193400,5720.0,5.53
2021-01-07 05:45:00,12193400,5700.0,5.52
2021-01-07 06:00:00,12193400,5720.0,5.53
2021-01-07 06:15:00,12193400,5720.0,5.53
2021-01-07 06:30:00,12193400,5720.0,5.53
2021-01-07 06:45:00,12193400,5720.0,5.53
2021-01-07 07:00:00,12193400,5700.0,5.52
2021-01-07 07:15:00,12193400,5740.0,5.54
2021-01-07 07:30:00,12193400,5700.0,5.52
2021-01-07 07:45:00,12193400,5720.0,5.53
2021-01-07 08:00:00,12193400,5720.0,5.53
2021-01-07 08:15:00,12193400,5740.0,5.54
2021-01-07 08:30:00,12193400,5700.0,5.52
2021-01-07 08:45:00,12193400,5700.0,5.52
2021-01-07 09:00:00,12193400,5660.0,5.5
2021-01-07 09:15:00,12193400,5680.0,5.51
2021-01-07 09:30:00,12193400,5720.0,5.53
2021-01-07 09:45:00,12193400,5720.0,5.53
2021-01-07 10:00:00,12193400,5720.0,5.53
2021-01-07 10:15:00,12193400,5680.0,5.51
2021-01-07 10:30:00,12193400,5700.0,5.52
2021-01-07 10:45:00,12193400,5720.0,5.53
2021-01-07 11:00:00,12193400,5720.0,5.53
2021-01-07 11:15:00,12193400,5720.0,5.53
2021-01-07 11:30:00,12193400,5700.0,5.52
2021-01-07 11:45:00,12193400,5680.0,5.51
2021-01-07 12:00:00,12193400,5680.0,5.51
2021-01-07 12:15:00,12193400,5720.0,5.53
2021-01-07 12:30:00,12193400,5700.0,5.52
2021-01-07 12:45:00,12193400,5720.0,5.53
2021-01-07 13:00:00,12193400,5720.0,5.53
2021-01-07 13:15:00,12193400,5720.0,5.53
2021-01-07 13:30:00,12193400,5660.0,5.5
2021-01-07 13:45:00,12193400,5720.0,5.53
2021-01-07 14:00:00,12193400,5740.0,5.54
2021-01-07 14:15:00,12193400,5720.0,5.53
2021-01-07 14:30:00,12193400,5720.0,5.53
2021-01-07 14:45:00,12193400,5720.0,5.53
2021-01-07 15:00:00,12193400,5720.0,5.53
2021-01-07 15:15:00,12193400,5700.0,5.52
2021-01-07 15:30:00,12193400,5700.0,5.52
2021-01-07 15:45:00,12193400,5680.0,5.51
2021-01-07 16:00:00,12193400,5680.0,5.51
2021-01-07 16:15:00,12193400,5700.0,5.52
2021-01-07 16:30:00,12193400,5700.0,5.52
2021-01-07 16:45:00,12193400,5720.0,5.53
2021-01-07 17:00:00,12193400,5700.0,5.52
2021-01-07 17:15:00,12193400,5680.0,5.51
2021-01-07 17:30:00,12193400,5720.0,5.53
2021-01-07 17:45:00,12193400,5700.0,5.52
2021-01-07 18:00:00,12193400,5680.0,5.51
2021-01-07 18:15:00,12193400,5700.0,5.52
2021-01-07 18:30:00,12193400,5700.0,5.52
2021-01-07 18:45:00,12193400,5700.0,5.52
2021-01-07 19:00:00,12193400,5700.0,5.52
2021-01-07 19:15:00,12193400,5720.0,5.53
2021-01-07 19:30:00,12193400,5760.0,5.55
2021-01-07 19:45:00,12193400,5740.0,5.54
2021-01-07 20:00:00,12193400,5740.0,5.54
2021-01-07 20:15:00,12193400,5720.0,5.53
2021-01-07 20:30:00,12193400,5700.0,5.52
2021-01-07 20:45:00,12193400,5680.0,5.51
2021-01-07 21:00:00,12193400,5700.0,5.52
2021-01-07 21:15:00,12193400,5720.0,5.53
2021-01-07 21:30:00,12193400,5720.0,5.53
2021-01-07 21:45:00,12193400,5700.0,5.52
2021-01-07 22:00:00,12193400,5700.0,5.52
2021-01-07 22:15:00,12193400,5720.0,5.53
2021-01-07 22:30:00,12193400,5720.0,5.53
2021-01-07 22:45:00,12193400,5700.0,5.52
2021-01-07 23:00:00,12193400,5740.0,5.54
2021-01-07 23:15:00,12193400,5740.0,5.54
2021-01-07 23:30:00,12193400,5720.0,5.53
2021-01-07 23:45:00,12193400,5700.0,5.52
2021-01-08 00:00:00,12193400,5700.0,5.52
2021-01-08 00:15:00,12193400,5720.0,5.53
2021-01-08 00:30:00,12193400,5720.0,5.53
2021-01-08 00:45:00,12193400,5700.0,5.52
2021-01-08 01:00:00,12193400,5700.0,5.52
2021-01-08 01:15:00,12193400,5660.0,5.5
2021-01-08 01:30:00,12193400,5720.0,5.53
2021-01-08 01:45:00,12193400,5720.0,5.53
2021-01-08 02:00:00,12193400,5700.0,5.52
2021-01-08 02:15:00,12193400,5720.0,5.53
2021-01-08 02:30:00,12193400,5700.0,5.52
2021-01-08 02:45:00,12193400,5720.0,5.53
2021-01-08 03:00:00,12193400,5700.0,5.52
2021-01-08 03:15:00,12193400,5700.0,5.52
2021-01-08 03:30:00,12193400,5680.0,5.51
2021-01-08 03:45:00,12193400,5680.0,5.51
2021-01-08 04:00:00,12193400,5720.0,5.53
2021-01-08 04:15:00,12193400,5720.0,5.53
2021-01-08 04:30:00,12193400,5700.0,5.52
2021-01-08 04:45:00,12193400,5680.0,5.51
2021-01-08 05:00:00,12193400,5700.0,5.52
2021-01-08 05:15:00,12193400,5700.0,5.52
2021-01-08 05:30:00,12193400,5680.0,5.51
2021-01-08 05:45:00,12193400,5700.0,5.52
2021-01-08 06:00:00,12193400,5700.0,5.52
2021-01-08 06:15:00,12193400,5720.0,5.53
2021-01-08 06:30:00,12193400,5680.0,5.51
2021-01-08 06:45:00,12193400,5700.0,5.52
2021-01-08 07:00:00,12193400,5720.0,5.53
2021-01-08 07:15:00,12193400,5720.0,5.53
2021-01-08 07:30:00,12193400,5720.0,5.53
2021-01-08 07:45:00,12193400,5680.0,5.51
2021-01-08 08:00:00,12193400,5700.0,5.52
2021-01-08 08:15:00,12193400,5720.0,5.53
2021-01-08 08:30:00,12193400,5680.0,5.51
2021-01-08 08:45:00,12193400,5700.0,5.52
2021-01-08 09:00:00,12193400,5700.0,5.52
2021-01-08 09:15:00,12193400,5680.0,5.51
2021-01-08 09:30:00,12193400,5700.0,5.52
2021-01-08 09:45:00,12193400,5680.0,5.51
2021-01-08 10:00:00,12193400,5700.0,5.52
2021-01-08 10:15:00,12193400,5680.0,5.51
2021-01-08 10:30:00,12193400,5700.0,5.52
2021-01-08 10:45:00,12193400,5680.0,5.51
2021-01-08 11:00:00,12193400,5700.0,5.52
2021-01-08 11:15:00,12193400,5720.0,5.53
2021-01-08 11:30:00,12193400,5680.0,5.51
2021-01-08 11:45:00,12193400,5680.0,5.51
2021-01-08 12:00:00,12193400,5700.0,5.52
2021-01-08 12:15:00,12193400,5700.0,5.52
2021-01-08 12:30:00,12193400,5700.0,5.52
2021-01-08 12:45:00,12193400,5720.0,5.53
2021-01-08 13:00:00,12193400,5680.0,5.51
2021-01-08 13:15:00,12193400,5700.0,5.52
2021-01-08 13:30:00,12193400,5700.0,5.52
2021-01-08 13:45:00,12193400,5700.0,5.52
2021-01-08 14:00:00,12193400,5680.0,5.51
2021-01-08 14:15:00,12193400,5700.0,5.52
2021-01-08 14:30:00,12193400,5700.0,5.52
2021-01-08 14:45:00,12193400,5720.0,5.53
2021-01-08 15:00:00,12193400,5700.0,5.52
2021-01-08 15:15:00,12193400,5640.0,5.49
2021-01-08 15:30:00,12193400,5700.0,5.52
2021-01-08 15:45:00,12193400,5700.0,5.52
2021-01-08 16:00:00,12193400,5700.0,5.52
2021-01-08 16:15:00,12193400,5640.0,5.49
2021-01-08 16:30:00,12193400,5720.0,5.53
2021-01-08 16:45:00,12193400,5760.0,5.55
2021-01-08 17:00:00,12193400,5720.0,5.53
2021-01-08 17:15:00,12193400,5680.0,5.51
2021-01-08 17:30:00,12193400,5660.0,5.5
2021-01-08 17:45:00,12193400,5700.0,5.52
2021-01-08 18:00:00,12193400,5720.0,5.53
2021-01-08 18:15:00,12193400,5700.0,5.52
2021-01-08 18:30:00,12193400,5720.0,5.53
2021-01-08 18:45:00,12193400,5700.0,5.52
2021-01-08 19:00:00,12193400,5680.0,5.51
2021-01-08 19:15:00,12193400,5680.0,5.51
2021-01-08 19:30:00,12193400,5680.0,5.51
2021-01-08 19:45:00,12193400,5680.0,5.51
2021-01-08 20:00:00,12193400,5700.0,5.52
2021-01-08 20:15:00,12193400,5700.0,5.52
2021-01-08 20:30:00,12193400,5680.0,5.51
2021-01-08 20:45:00,12193400,5700.0,5.52
2021-01-08 21:00:00,12193400,5680.0,5.51
2021-01-08 21:15:00,12193400,5720.0,5.53
2021-01-08 21:30:00,12193400,5680.0,5.51
2021-01-08 21:45:00,12193400,5700.0,5.52
2021-01-08 22:00:00,12193400,5660.0,5.5
2021-01-08 22:15:00,12193400,5700.0,5.52
2021-01-08 22:30:00,12193400,5660.0,5.5
2021-01-08 22:45:00,12193400,5700.0,5.52
2021-01-08 23:00:00,12193400,5700.0,5.52
2021-01-08 23:15:00,12193400,5680.0,5.51
2021-01-08 23:30:00,12193400,5680.0,5.51
2021-01-08 23:45:00,12193400,5680.0,5.51
2021-01-09 00:00:00,12193400,5680.0,5.51
2021-01-09 00:15:00,12193400,5680.0,5.51
2021-01-09 00:30:00,12193400,5680.0,5.51
2021-01-09 00:45:00,12193400,5680.0,5.51
2021-01-09 01:00:00,12193400,5680.0,5.51
2021-01-09 01:15:00,12193400,5640.0,5.49
2021-01-09 01:30:00,12193400,5680.0,5.51
2021-01-09 01:45:00,12193400,5680.0,5.51
2021-01-09 02:00:00,12193400,5700.0,5.52
2021-01-09 02:15:00,12193400,5680.0,5.51
2021-01-09 02:30:00,12193400,5640.0,5.49
2021-01-09 02:45:00,12193400,5660.0,5.5
2021-01-09 03:00:00,12193400,5680.0,5.51
2021-01-09 03:15:00,12193400,5700.0,5.52
2021-01-09 03:30:00,12193400,5700.0,5.52
2021-01-09 03:45:00,12193400,5660.0,5.5
2021-01-09 04:00:00,12193400,5720.0,5.53
2021-01-09 04:15:00,12193400,5660.0,5.5
2021-01-09 04:30:00,12193400,5700.0,5.52
2021-01-09 04:45:00,12193400,5660.0,5.5
2021-01-09 05:00:00,12193400,5700.0,5.52
2021-01-09 05:15:00,12193400,5680.0,5.51
2021-01-09 05:30:00,12193400,5680.0,5.51
2021-01-09 05:45:00,12193400,5640.0,5.49
2021-01-09 06:00:00,12193400,5660.0,5.5
2021-01-09 06:15:00,12193400,5660.0,5.5
2021-01-09 06:30:00,12193400,5660.0,5.5
2021-01-09 06:45:00,12193400,5660.0,5.5
2021-01-09 07:00:00,12193400,5660.0,5.5
2021-01-09 07:15:00,12193400,5660.0,5.5
2021-01-09 07:30:00,12193400,5660.0,5.5
2021-01-09 07:45:00,12193400,5680.0,5.51
2021-01-09 08:00:00,12193400,5680.0,5.51
2021-01-09 08:15:00,12193400,5680.0,5.51
2021-01-09 08:30:00,12193400,5660.0,5.5
2021-01-09 08:45:00,12193400,5660.0,5.5
2021-01-09 09:00:00,12193400,5680.0,5.51
2021-01-09 09:15:00,12193400,5660.0,5.5
2021-01-09 09:30:00,12193400,5680.0,5.51
2021-01-09 09:45:00,12193400,5680.0,5.51
2021-01-09 10:00:00,12193400,5640.0,5.49
2021-01-09 10:15:00,12193400,5660.0,5.5
2021-01-09 10:30:00,12193400,5680.0,5.51
2021-01-09 10:45:00,12193400,5700.0,5.52
2021-01-09 11:00:00,12193400,5660.0,5.5
2021-01-09 11:15:00,12193400,5660.0,5.5
2021-01-09 11:30:00,12193400,5700.0,5.52
2021-01-09 11:45:00,12193400,5700.0,5.52
2021-01-09 12:00:00,12193400,5700.0,5.52
2021-01-09 12:15:00,12193400,5660.0,5.5
2021-01-09 12:30:00,12193400,5680.0,5.51
2021-01-09 12:45:00,12193400,5700.0,5.52
2021-01-09 13:00:00,12193400,5680.0,5.51
2021-01-09 13:15:00,12193400,5680.0,5.51
2021-01-09 13:30:00,12193400,5660.0,5.5
2021-01-09 13:45:00,12193400,5680.0,5.51
2021-01-09 14:00:00,12193400,5640.0,5.49
2021-01-09 14:15:00,12193400,5660.0,5.5
2021-01-09 14:30:00,12193400,5660.0,5.5
2021-01-09 14:45:00,12193400,5680.0,5.51
2021-01-09 15:00:00,12193400,5680.0,5.51
2021-01-09 15:15:00,12193400,5680.0,5.51
2021-01-09 15:30:00,12193400,5660.0,5.5
2021-01-09 15:45:00,12193400,5700.0,5.52
2021-01-09 16:00:00,12193400,5640.0,5.49
2021-01-09 16:15:00,12193400,5680.0,5.51
2021-01-09 16:30:00,12193400,5700.0,5.52
2021-01-09 16:45:00,12193400,5640.0,5.49
2021-01-09 17:00:00,12193400,5680.0,5.51
2021-01-09 17:15:00,12193400,5720.0,5.53
2021-01-09 17:30:00,12193400,5660.0,5.5
2021-01-09 17:45:00,12193400,5640.0,5.49
2021-01-09 18:00:00,12193400,5700.0,5.52
2021-01-09 18:15:00,12193400,5660.0,5.5
2021-01-09 18:30:00,12193400,5680.0,5.51
2021-01-09 18:45:00,12193400,5660.0,5.5
2021-01-09 19:00:00,12193400,5660.0,5.5
2021-01-09 19:15:00,12193400,5680.0,5.51
2021-01-09 19:30:00,12193400,5640.0,5.49
2021-01-09 19:45:00,12193400,5680.0,5.51
2021-01-09 20:00:00,12193400,5680.0,5.51
2021-01-09 20:15:00,12193400,5700.0,5.52
2021-01-09 20:30:00,12193400,5700.0,5.52
2021-01-09 20:45:00,12193400,5680.0,5.51
2021-01-09 21:00:00,12193400,5660.0,5.5
2021-01-09 21:15:00,12193400,5660.0,5.5
2021-01-09 21:30:00,12193400,5660.0,5.5
2021-01-09 21:45:00,12193400,5700.0,5.52
2021-01-09 22:00:00,12193400,5640.0,5.49
2021-01-09 22:15:00,12193400,5680.0,5.51
2021-01-09 22:30:00,12193400,5680.0,5.51
2021-01-09 22:45:00,12193400,5660.0,5.5
2021-01-09 23:00:00,12193400,5680.0,5.51
2021-01-09 23:15:00,12193400,5640.0,5.49
2021-01-09 23:30:00,12193400,5640.0,5.49
2021-01-09 23:45:00,12193400,5680.0,5.51
2021-01-10 00:00:00,12193400,5680.0,5.51
2021-01-10 00:15:00,12193400,5660.0,5.5
2021-01-10 00:30:00,12193400,5640.0,5.49
2021-01-10 00:45:00,12193400,5640.0,5.49
2021-01-10 01:00:00,12193400,5700.0,5.52
2021-01-10 01:15:00,12193400,5660.0,5.5
2021-01-10 01:30:00,12193400,5640.0,5.49
2021-01-10 01:45:00,12193400,5680.0,5.51
2021-01-10 02:00:00,12193400,5660.0,5.5
2021-01-10 02:15:00,12193400,5570.0,5.46
2021-01-10 02:30:00,12193400,5380.0,5.37
2021-01-10 02:45:00,12193400,5220.0,5.29
2021-01-10 03:00:00,12193400,5050.0,5.21
2021-01-10 03:15:00,12193400,4850.0,5.11
2021-01-10 03:30:00,12193400,4710.0,5.04
2021-01-10 03:45:00,12193400,4540.0,4.95
2021-01-10 04:00:00,12193400,4380.0,4.87
2021-01-10 04:15:00,12193400,4230.0,4.79
2021-01-10 04:30:00,12193400,4050.0,4.69
2021-01-10 04:45:00,12193400,3920.0,4.62
2021-01-10 05:00:00,12193400,3770.0,4.54
2021-01-10 05:15:00,12193400,3580.0,4.43
2021-01-10 05:30:00,12193400,3420.0,4.34
2021-01-10 05:45:00,12193400,3230.0,4.23
2021-01-10 06:00:00,12193400,3100.0,4.15
2021-01-10 06:15:00,12193400,2900.0,4.03
2021-01-10 06:30:00,12193400,2760.0,3.94
2021-01-10 06:45:00,12193400,2600.0,3.84
2021-01-10 07:00:00,12193400,2450.0,3.74
2021-01-10 07:15:00,12193400,2270.0,3.62
2021-01-10 07:30:00,12193400,2170.0,3.55
2021-01-10 07:45:00,12193400,2000.0,3.43
2021-01-10 08:00:00,12193400,1870.0,3.34
2021-01-10 08:15:00,12193400,1710.0,3.22
2021-01-10 08:30:00,12193400,1590.0,3.12
2021-01-10 08:45:00,12193400,1450.0,3.01
2021-01-10 09:00:00,12193400,1390.0,2.96
2021-01-10 09:15:00,12193400,1400.0,2.97
2021-01-10 09:30:00,12193400,1400.0,2.97
2021-01-10 09:45:00,12193400,1390.0,2.96
2021-01-10 10:00:00,12193400,1400.0,2.97
2021-01-10 10:15:00,12193400,1390.0,2.96
2021-01-10 10:30:00,12193400,1400.0,2.97
2021-01-10 10:45:00,12193400,1400.0,2.97
2021-01-10 11:00:00,12193400,1400.0,2.97
2021-01-10 11:15:00,12193400,1390.0,2.96
2021-01-10 11:30:00,12193400,1390.0,2.96
2021-01-10 11:45:00,12193400,1400.0,2.97
2021-01-10 12:00:00,12193400,1400.0,2.97
2021-01-10 12:15:00,12193400,1400.0,2.97
2021-01-10 12:30:00,12193400,1400.0,2.97
2021-01-10 12:45:00,12193400,1390.0,2.96
2021-01-10 13:00:00,12193400,1390.0,2.96
2021-01-10 13:15:00,12193400,1400.0,2.97
2021-01-10 13:30:00,12193400,1400.0,2.97
2021-01-10 13:45:00,12193400,1400.0,2.97
2021-01-10 14:00:00,12193400,1390.0,2.96
2021-01-10 14:15:00,12193400,1390.0,2.96
2021-01-10 14:30:00,12193400,1400.0,2.97
2021-01-10 14:45:00,12193400,1400.0,2.97
2021-01-10 15:00:00,12193400,1400.0,2.97
2021-01-10 15:15:00,12193400,1390.0,2.96
2021-01-10 15:30:00,12193400,1390.0,2.96
2021-01-10 15:45:00,12193400,1400.0,2.97
2021-01-10 16:00:00,12193400,1410.0,2.98
2021-01-10 16:15:00,12193400,1390.0,2.96
2021-01-10 16:30:00,12193400,1390.0,2.96
2021-01-10 16:45:00,12193400,1390.0,2.96
2021-01-10 17:00:00,12193400,1390.0,2.96
2021-01-10 17:15:00,12193400,3740.0,4.52
2021-01-10 17:30:00,12193400,3900.0,4.61
2021-01-10 17:45:00,12193400,3900.0,4.61
2021-01-10 18:00:00,12193400,3900.0,4.61
2021-01-10 18:15:00,12193400,3840.0,4.58
2021-01-10 18:30:00,12193400,3880.0,4.6
2021-01-10 18:45:00,12193400,3900.0,4.61
2021-01-10 19:00:00,12193400,3880.0,4.6
2021-01-10 19:15:00,12193400,3880.0,4.6
2021-01-10 19:30:00,12193400,3900.0,4.61
2021-01-10 19:45:00,12193400,3880.0,4.6
2021-01-10 20:00:00,12193400,3840.0,4.58
2021-01-10 20:15:00,12193400,3740.0,4.52
2021-01-10 20:30:00,12193400,3580.0,4.43
2021-01-10 20:45:00,12193400,3380.0,4.32
2021-01-10 21:00:00,12193400,3230.0,4.23
2021-01-10 21:15:00,12193400,3050.0,4.12
2021-01-10 21:30:00,12193400,2900.0,4.03
2021-01-10 21:45:00,12193400,2740.0,3.93
2021-01-10 22:00:00,12193400,2570.0,3.82
2021-01-10 22:15:00,12193400,2430.0,3.73
2021-01-10 22:30:00,12193400,2280.0,3.63
2021-01-10 22:45:00,12193400,2140.0,3.53
2021-01-10 23:00:00,12193400,2000.0,3.43
2021-01-10 23:15:00,12193400,1860.0,3.33
2021-01-10 23:30:00,12193400,1700.0,3.21
2021-01-10 23:45:00,12193400,1560.0,3.1
2021-01-11 00:00:00,12193400,1430.0,2.99
2021-01-11 00:15:00,12193400,1400.0,2.97
2021-01-11 00:30:00,12193400,1400.0,2.97
2021-01-11 00:45:00,12193400,1390.0,2.96
2021-01-11 01:00:00,12193400,1390.0,2.96
2021-01-11 01:15:00,12193400,1390.0,2.96
2021-01-11 01:30:00,12193400,1400.0,2.97
2021-01-11 01:45:00,12193400,1390.0,2.96
2021-01-11 02:00:00,12193400,1390.0,2.96
2021-01-11 02:15:00,12193400,1390.0,2.96
2021-01-11 02:30:00,12193400,1390.0,2.96
2021-01-11 02:45:00,12193400,1400.0,2.97
2021-01-11 03:00:00,12193400,1400.0,2.97
2021-01-11 03:15:00,12193400,1390.0,2.96
2021-01-11 03:30:00,12193400,1390.0,2.96
2021-01-11 03:45:00,12193400,1400.0,2.97
2021-01-11 04:00:00,12193400,1400.0,2.97
2021-01-11 04:15:00,12193400,1390.0,2.96
2021-01-11 04:30:00,12193400,1390.0,2.96
2021-01-11 04:45:00,12193400,1390.0,2.96
2021-01-11 05:00:00,12193400,2490.0,3.77
2021-01-11 05:15:00,12193400,3900.0,4.61
2021-01-11 05:30:00,12193400,3900.0,4.61
2021-01-11 05:45:00,12193400,3880.0,4.6
2021-01-11 06:00:00,12193400,3900.0,4.61
2021-01-11 06:15:00,12193400,3880.0,4.6
2021-01-11 06:30:00,12193400,3920.0,4.62
2021-01-11 06:45:00,12193400,3860.0,4.59
2021-01-11 07:00:00,12193400,3900.0,4.61
2021-01-11 07:15:00,12193400,3900.0,4.61
2021-01-11 07:30:00,12193400,3880.0,4.6
2021-01-11 07:45:00,12193400,3900.0,4.61
2021-01-11 08:00:00,12193400,3900.0,4.61
2021-01-11 08:15:00,12193400,3880.0,4.6
2021-01-11 08:30:00,12193400,3880.0,4.6
2021-01-11 08:45:00,12193400,3880.0,4.6
2021-01-11 09:00:00,12193400,3880.0,4.6
2021-01-11 09:15:00,12193400,3860.0,4.59
2021-01-11 09:30:00,12193400,3900.0,4.61
2021-01-11 09:45:00,12193400,3880.0,4.6
2021-01-11 10:00:00,12193400,3880.0,4.6
2021-01-11 10:15:00,12193400,3880.0,4.6
2021-01-11 10:30:00,12193400,3900.0,4.61
2021-01-11 10:45:00,12193400,3900.0,4.61
2021-01-11 11:00:00,12193400,3880.0,4.6
2021-01-11 11:15:00,12193400,3900.0,4.61
2021-01-11 11:30:00,12193400,3880.0,4.6
2021-01-11 11:45:00,12193400,3900.0,4.61
2021-01-11 12:00:00,12193400,3880.0,4.6
2021-01-11 12:15:00,12193400,3880.0,4.6
2021-01-11 12:30:00,12193400,3860.0,4.59
2021-01-11 12:45:00,12193400,3900.0,4.61
2021-01-11 13:00:00,12193400,3900.0,4.61
2021-01-11 13:15:00,12193400,3880.0,4.6
2021-01-11 13:30:00,12193400,3880.0,4.6
2021-01-11 13:45:00,12193400,3880.0,4.6
2021-01-11 14:00:00,12193400,3880.0,4.6
2021-01-11 14:15:00,12193400,3880.0,4.6
2021-01-11 14:30:00,12193400,3860.0,4.59
2021-01-11 14:45:00,12193400,3900.0,4.61
2021-01-11 15:00:00,12193400,3900.0,4.61
2021-01-11 15:15:00,12193400,3860.0,4.59
2021-01-11 15:30:00,12193400,3860.0,4.59
2021-01-11 15:45:00,12193400,3900.0,4.61
2021-01-11 16:00:00,12193400,3900.0,4.61
2021-01-11 16:15:00,12193400,3880.0,4.6
2021-01-11 16:30:00,12193400,3880.0,4.6
2021-01-11 16:45:00,12193400,3880.0,4.6
2021-01-11 17:00:00,12193400,3860.0,4.59
2021-01-11 17:15:00,12193400,3880.0,4.6
2021-01-11 17:30:00,12193400,3880.0,4.6
2021-01-11 17:45:00,12193400,3860.0,4.59
2021-01-11 18:00:00,12193400,3880.0,4.6
2021-01-11 18:15:00,12193400,3880.0,4.6
2021-01-11 18:30:00,12193400,3880.0,4.6
2021-01-11 18:45:00,12193400,3880.0,4.6
2021-01-11 19:00:00,12193400,3860.0,4.59
2021-01-11 19:15:00,12193400,3860.0,4.59
2021-01-11 19:30:00,12193400,3880.0,4.6
2021-01-11 19:45:00,12193400,3860.0,4.59
2021-01-11 20:00:00,12193400,3900.0,4.61
2021-01-11 20:15:00,12193400,4250.0,4.8
2021-01-11 20:30:00,12193400,4370.0,4.86
2021-01-11 20:45:00,12193400,4380.0,4.87
2021-01-11 21:00:00,12193400,4400.0,4.88
2021-01-11 21:15:00,12193400,5680.0,5.51
2021-01-11 21:30:00,12193400,5680.0,5.51
2021-01-11 21:45:00,12193400,5720.0,5.53
2021-01-11 22:00:00,12193400,5660.0,5.5
2021-01-11 22:15:00,12193400,5660.0,5.5
2021-01-11 22:30:00,12193400,5660.0,5.5
2021-01-11 22:45:00,12193400,5680.0,5.51
2021-01-11 23:00:00,12193400,5680.0,5.51
2021-01-11 23:15:00,12193400,5640.0,5.49
2021-01-11 23:30:00,12193400,5640.0,5.49
2021-01-11 23:45:00,12193400,5680.0,5.51
2021-01-12 00:00:00,12193400,5660.0,5.5
2021-01-12 00:15:00,12193400,5660.0,5.5
2021-01-12 00:30:00,12193400,5700.0,5.52
2021-01-12 00:45:00,12193400,5700.0,5.52
2021-01-12 01:00:00,12193400,5700.0,5.52
2021-01-12 01:15:00,12193400,5660.0,5.5
2021-01-12 01:30:00,12193400,5680.0,5.51
2021-01-12 01:45:00,12193400,5680.0,5.51
2021-01-12 02:00:00,12193400,5700.0,5.52
2021-01-12 02:15:00,12193400,5700.0,5.52
2021-01-12 02:30:00,12193400,5700.0,5.52
2021-01-12 02:45:00,12193400,5680.0,5.51
2021-01-12 03:00:00,12193400,5680.0,5.51
2021-01-12 03:15:00,12193400,5700.0,5.52
2021-01-12 03:30:00,12193400,5700.0,5.52
2021-01-12 03:45:00,12193400,5660.0,5.5
2021-01-12 04:00:00,12193400,5660.0,5.5
2021-01-12 04:15:00,12193400,5700.0,5.52
